comment_id,anonymous,graduating_year,job_title,program,overall_score,job_support,school
292429,False,2022,,UX Academy Foundations,5.0,5.0,designlab
292424,True,2022,,UX Academy Foundations,5.0,5.0,designlab
292248,True,2022,,UX Academy Foundations,4.3,4.0,designlab
292211,True,2022,Designer,UX Academy,1.0,1.0,designlab
292190,False,2022,Designer,UX Academy Foundations,5.0,5.0,designlab
291822,False,2022,Operation Team Manager,,4.3,3.0,designlab
291790,True,2022,,UX Academy Foundations,3.7,1.0,designlab
291779,True,2022,,UX Academy Foundations,5.0,5.0,designlab
291749,True,2022,,UX Academy Foundations,4.3,3.0,designlab
291589,False,2022,,UX Academy Foundations,5.0,5.0,designlab
291571,False,2022,,UX Academy Foundations,4.3,3.0,designlab
291381,False,2022,,UX Academy Foundations,5.0,5.0,designlab
291315,False,2022,,UX Academy Foundations,5.0,,designlab
291301,False,2022,,UX Academy Foundations,5.0,5.0,designlab
291297,True,2022,,UX Academy Foundations,5.0,,designlab
291288,True,2022,Student,UX Academy Foundations,4.3,5.0,designlab
291262,True,2022,UX Design Student,,4.0,2.0,designlab
291179,False,2022,Customer Experience Manager,UX Academy Foundations,5.0,,designlab
291157,True,2022,UX Designer,UX Academy,4.7,5.0,designlab
291154,False,2022,,UX Academy Foundations,5.0,,designlab
291090,False,2022,,UX Academy Foundations,5.0,5.0,designlab
290881,False,2022,,UX Academy Foundations,4.7,4.0,designlab
290799,False,2022,,UX Academy Foundations,5.0,,designlab
290766,True,2022,,UX Academy Foundations,3.7,2.0,designlab
290761,False,2022,,UX Academy Foundations,5.0,5.0,designlab
290728,False,2022,,UX Academy Foundations,3.7,1.0,designlab
290688,True,2022,Speech Therapist,,4.5,,designlab
290681,False,2022,Designer,,5.0,5.0,designlab
290608,False,2022,UX Product Designer,UX Academy,4.3,4.0,designlab
290584,True,2022,,UX Academy Foundations,5.0,5.0,designlab
290577,True,2022,,UX Academy Foundations,4.5,,designlab
290514,True,2022,,UX Academy Foundations,5.0,,designlab
290484,True,2022,,UX Academy Foundations,4.0,,designlab
290451,False,2022,Photographer,UX Academy Foundations,5.0,5.0,designlab
290439,True,2022,,UX Academy Foundations,3.0,1.0,designlab
290437,False,2022,,UX Academy Foundations,5.0,,designlab
290428,False,2022,brand manager,UX Academy Foundations,3.0,3.0,designlab
290412,False,2022,Student/Mentee,UX Academy Foundations,3.3,2.0,designlab
290374,False,2022,,UX Academy Foundations,4.5,,designlab
290362,False,2022,,UX Academy Foundations,5.0,,designlab
290360,False,2022,,UX Academy Foundations,5.0,5.0,designlab
290359,False,2022,,UX Academy Foundations,5.0,,designlab
290347,True,2022,,UX Academy Foundations,5.0,,designlab
290324,True,2022,,UX Academy Foundations,5.0,,designlab
290008,True,2022,,UX Academy Foundations,4.3,3.0,designlab
289977,True,2022,,UX Academy Foundations,4.0,,designlab
289938,False,2022,,UX Academy Foundations,4.0,3.0,designlab
289909,True,2022,Product Manager,UX Academy Foundations,4.7,5.0,designlab
289859,False,2022,interior designer,UX Academy Foundations,4.0,,designlab
289751,True,2022,,UX Academy Foundations,4.5,,designlab
289624,False,2022,,UX Academy Foundations,4.7,4.0,designlab
289477,True,2022,,UX Academy Foundations,4.3,4.0,designlab
289439,False,2022,UX designer,UX Academy,4.3,4.0,designlab
289438,False,2022,,UX Academy Foundations,5.0,5.0,designlab
289416,False,2022,Student,UX Academy Foundations,4.7,4.0,designlab
289356,False,2022,,UX Academy Foundations,5.0,5.0,designlab
289312,False,2022,,UX Academy Foundations,5.0,,designlab
289310,False,2022,,UX Academy Foundations,5.0,,designlab
289304,False,2022,,UX Academy Foundations,5.0,5.0,designlab
289290,False,2022,,UX Academy Foundations,4.0,2.0,designlab
289264,True,2022,Future Designer,UX Academy Foundations,4.0,3.0,designlab
289207,False,2022,UX Research Assistant,UX Academy,5.0,,designlab
289085,True,2022,,,5.0,5.0,designlab
289070,True,2022,,UX Academy Foundations,4.0,,designlab
288980,True,2022,UX Research Associate,UX Academy,4.3,5.0,designlab
288953,False,2022,UX/UI Product Designer,UX Academy,4.7,5.0,designlab
288900,False,2022,Product Designer,UX Academy,5.0,5.0,designlab
288895,False,2022,Designer,UX Academy Foundations,4.7,5.0,designlab
288790,False,2022,Graphic Designer,UX Academy Foundations,4.3,3.0,designlab
288789,False,2022,Freelance UX Designer,UX Academy,5.0,5.0,designlab
288749,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288748,True,2022,,UX Academy Foundations,3.5,,designlab
288738,False,2022,Student,UX Academy Foundations,4.0,,designlab
288720,True,2022,,UX Academy Foundations,3.0,3.0,designlab
288695,True,2022,UX/UI Design Student,UX Academy Foundations,4.0,,designlab
288602,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288584,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288572,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288568,False,2022,,UX Academy Foundations,4.5,,designlab
288534,False,2022,,UX Academy,3.0,,designlab
288498,True,2022,Digital Production Specialist,UX Academy Foundations,5.0,5.0,designlab
288495,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288488,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288465,False,2022,,UX Academy Foundations,4.7,4.0,designlab
288443,False,2022,Student,UX Academy Foundations,4.0,,designlab
288429,False,2022,,UX Academy Foundations,4.0,,designlab
288426,False,2022,Ex-Financial Analyst,UX Academy Foundations,5.0,5.0,designlab
288418,True,2022,,UX Academy Foundations,4.0,,designlab
288408,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288390,False,2022,,UX Academy Foundations,5.0,,designlab
288385,True,2022,Graphic Designer,UX Academy Foundations,5.0,5.0,designlab
288346,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288343,False,2022,,UX Academy Foundations,5.0,5.0,designlab
288310,False,2022,Product Manager,UX Academy Foundations,2.5,,designlab
288053,True,2022,UX Designer,UX Academy,5.0,5.0,designlab
287928,False,2022,,UX Academy Foundations,4.3,3.0,designlab
287613,False,2022,UX Designer,UX Academy,5.0,,designlab
287570,False,2022,,UX Academy Foundations,5.0,5.0,designlab
287555,True,2022,,UX Academy Foundations,5.0,,designlab
287553,True,2022,,UX Academy Foundations,5.0,,designlab
287539,False,2022,,UX Academy Foundations,5.0,,designlab
287522,False,2022,Social Media Associate,UX Academy Foundations,5.0,5.0,designlab
287500,False,2022,Project Manager,UX Academy Foundations,5.0,5.0,designlab
287471,False,2022,,UX Academy Foundations,4.0,3.0,designlab
287465,False,2021,Product Designer,UX Academy,4.7,4.0,designlab
287464,False,2021,UX Designer,UX Academy,3.0,4.0,designlab
287463,False,2022,Junior Product Designer,UX Academy,4.0,4.0,designlab
287410,False,2022,,UX Academy Foundations,4.0,4.0,designlab
287401,False,2022,,UX Academy Foundations,4.0,3.0,designlab
287377,False,2022,,UX Academy Foundations,5.0,5.0,designlab
287375,False,2022,,UX Academy Foundations,5.0,5.0,designlab
287370,True,2022,,UX Academy Foundations,5.0,5.0,designlab
287329,True,2022,,UX Academy Foundations,4.7,5.0,designlab
287327,False,2022,,UX Academy Foundations,5.0,5.0,designlab
287312,False,2022,Graphic Designer,UX Academy Foundations,5.0,5.0,designlab
287310,False,2022,,UX Academy Foundations,5.0,5.0,designlab
287271,False,2022,,UX Academy Foundations,5.0,5.0,designlab
287002,False,2022,,UX Academy Foundations,5.0,5.0,designlab
286770,False,2022,,UX Academy Foundations,5.0,5.0,designlab
286723,False,2022,UX designer,UX Academy Foundations,5.0,5.0,designlab
286718,True,2021,Product Designer,UX Academy,4.7,5.0,designlab
286715,True,2022,,UX Academy Foundations,4.5,,designlab
286713,False,2022,,UX Academy Foundations,4.3,3.0,designlab
286696,False,2022,,UX Academy Foundations,4.0,,designlab
286680,True,2022,,UX Academy Foundations,4.7,4.0,designlab
286665,False,2022,,UX Academy Foundations,5.0,,designlab
286655,False,2022,,UX Academy Foundations,5.0,5.0,designlab
286633,True,2022,,UX Academy Foundations,5.0,5.0,designlab
286618,False,2022,,UX Academy Foundations,5.0,5.0,designlab
286609,False,2022,Designer,UX Academy Foundations,5.0,,designlab
286606,False,2022,CE Agent,UX Academy Foundations,5.0,5.0,designlab
286593,True,2022,Training Coordinator/Graphic designer,UX Academy Foundations,4.3,3.0,designlab
286564,True,2022,Marketing,UX Academy Foundations,5.0,5.0,designlab
286562,False,2022,,UX Academy Foundations,5.0,5.0,designlab
286555,False,2022,,UX Academy Foundations,5.0,5.0,designlab
286548,False,2022,,UX Academy Foundations,5.0,,designlab
286547,True,2022,,UX Academy Foundations,5.0,5.0,designlab
286529,False,2022,,UX Academy Foundations,4.7,4.0,designlab
286488,True,2022,,UX Academy Foundations,5.0,5.0,designlab
286485,True,2022,,UX Academy Foundations,5.0,5.0,designlab
286437,False,2022,,UX Academy Foundations,5.0,5.0,designlab
286434,False,2022,,UX Academy Foundations,5.0,5.0,designlab
286417,False,2022,Registered Nurse,UX Academy Foundations,5.0,5.0,designlab
286145,True,2022,UX Designer,UX Academy,3.7,3.0,designlab
286131,True,2022,Experience Designer,UX Academy,4.0,3.0,designlab
286084,False,2022,UX Designer,UX Academy,4.7,5.0,designlab
286028,True,2021,,UX Academy,4.7,5.0,designlab
286022,True,2022,,UX Academy Foundations,5.0,5.0,designlab
286016,True,2021,Writer,UX Academy Foundations,2.0,,designlab
285876,False,2022,Software Quality Assurance,UX Academy Foundations,4.0,3.0,designlab
285875,False,2022,,UX Academy Foundations,5.0,5.0,designlab
285835,False,2022,UX Design Student,UX Academy Foundations,4.5,,designlab
285834,True,2022,,UX Academy Foundations,3.7,3.0,designlab
285813,True,2021,,UX Academy,4.3,3.0,designlab
285789,False,2022,Educator,UX Academy Foundations,4.7,4.0,designlab
285784,True,2022,Design Student,UX Academy Foundations,3.7,1.0,designlab
285769,False,2022,,UX Academy Foundations,5.0,,designlab
285762,False,2022,,UX Academy Foundations,4.7,5.0,designlab
285738,True,2022,,UX Academy Foundations,4.5,,designlab
285721,False,2022,,UX Academy Foundations,5.0,,designlab
285714,False,2022,ux designer,UX Academy Foundations,5.0,5.0,designlab
285683,False,2022,,UX Academy Foundations,5.0,,designlab
285675,False,2022,,UX Academy Foundations,5.0,5.0,designlab
285643,True,2022,,UX Academy Foundations,5.0,5.0,designlab
285617,False,2022,,UX Academy Foundations,4.0,,designlab
285607,False,2022,,UX Academy Foundations,3.3,1.0,designlab
285565,False,2022,,UX Academy Foundations,5.0,,designlab
285515,False,2022,Designer,UX Academy Foundations,5.0,5.0,designlab
285476,False,2022,Documentation and Training Specialist,UX Academy Foundations,4.7,5.0,designlab
285425,False,2022,Quality assurance,UX Academy Foundations,5.0,5.0,designlab
285362,False,2022,,UX Academy Foundations,5.0,,designlab
285344,False,2022,,UX Academy Foundations,5.0,5.0,designlab
285328,True,2022,,UX Academy Foundations,5.0,5.0,designlab
285297,True,2022,,UX Academy Foundations,5.0,,designlab
285289,True,2021,,UX Academy,4.3,5.0,designlab
285276,False,2022,student,UX Academy Foundations,5.0,,designlab
285272,False,2021,Ux. Ui student,UX Academy Foundations,4.7,4.0,designlab
285202,False,2022,Student,UX Academy Foundations,5.0,5.0,designlab
285140,True,2022,Product Designer,UX Academy,4.0,3.0,designlab
285065,True,2022,Student,,5.0,,designlab
285006,False,2022,Designer,UX Academy Foundations,5.0,,designlab
284991,False,2022,,UX Academy Foundations,5.0,5.0,designlab
284973,True,2022,,UX Academy Foundations,4.5,,designlab
284948,False,2022,Designer,UX Academy Foundations,4.3,3.0,designlab
284832,False,2021,,UX Academy Foundations,5.0,,designlab
284823,False,2022,,UX Academy Foundations,5.0,,designlab
284799,True,2021,,UX Academy Foundations,5.0,5.0,designlab
284566,True,2021,Project Manager,UX Academy Foundations,4.3,3.0,designlab
284530,True,2021,,UX Academy Foundations,4.0,2.0,designlab
284087,True,2021,,UX Academy Foundations,5.0,5.0,designlab
284057,False,2021,Visual Designer,UX Academy Foundations,5.0,5.0,designlab
284012,True,2021,UX Student,UX Academy Foundations,5.0,,designlab
283969,False,2021,,UX Academy Foundations,5.0,5.0,designlab
283967,False,2021,,UX Academy Foundations,5.0,5.0,designlab
283956,True,2021,student,UX Academy Foundations,4.3,4.0,designlab
283952,False,2021,VP of Creative,UX Academy Foundations,5.0,5.0,designlab
283942,False,2021,,,5.0,5.0,designlab
283935,True,2021,,UX Academy Foundations,4.0,3.0,designlab
283916,False,2021,student,UX Academy Foundations,3.0,1.0,designlab
283787,False,2021,,UX Academy Foundations,5.0,5.0,designlab
283786,True,2021,,UX Academy Foundations,3.5,,designlab
283627,True,2021,,UX Academy Foundations,1.7,1.0,designlab
283556,False,2021,Product Designer,UX Academy,4.0,4.0,designlab
283540,False,2021,Product Designer,UX Academy,3.7,3.0,designlab
283537,False,2021,Artist,UX Academy Foundations,5.0,5.0,designlab
283530,False,2021,,UX Academy,4.7,4.0,designlab
283425,True,2021,,UX Academy Foundations,5.0,5.0,designlab
283412,False,2021,UI/UX Designer,UX Academy,5.0,5.0,designlab
283289,False,2021,Patient Care Coordinator,UX Academy Foundations,5.0,,designlab
283211,False,2021,,UX Academy Foundations,4.5,,designlab
283209,False,2021,,UX Academy Foundations,5.0,5.0,designlab
283066,False,2021,,UX Academy Foundations,5.0,5.0,designlab
283054,True,2021,,UX Academy Foundations,3.7,3.0,designlab
283027,False,2021,UX student,UX Academy Foundations,4.0,,designlab
283001,True,2021,,UX Academy Foundations,4.0,,designlab
283000,True,2021,,UX Academy Foundations,5.0,5.0,designlab
282969,False,2021,Product Designer,UX Academy,4.3,4.0,designlab
282968,False,2021,Product Designer,UX Academy,5.0,5.0,designlab
282953,False,2021,,UX Academy Foundations,5.0,5.0,designlab
282940,False,2021,,UX Academy Foundations,5.0,5.0,designlab
282939,False,2021,,UX Academy Foundations,5.0,5.0,designlab
282928,False,2021,,UX Academy Foundations,4.3,4.0,designlab
282927,False,2021,,UX Academy Foundations,5.0,,designlab
282912,False,2021,Junior Product Designer,,4.0,3.0,designlab
282907,False,2021,Freelance Graphic/Packaging Designer,UX Academy Foundations,4.0,,designlab
282901,False,2021,,UX Academy Foundations,5.0,5.0,designlab
282836,True,2021,Student,UX Academy Foundations,4.0,,designlab
282809,True,2021,,UX Academy,3.7,3.0,designlab
282785,False,2021,UX Designer,UX Academy,4.7,5.0,designlab
282751,True,2020,,UX Academy,2.3,1.0,designlab
282721,True,2021,,UX Academy Foundations,3.7,3.0,designlab
282673,False,2021,UX/UI Designer,UX Academy,3.7,2.0,designlab
282632,False,2021,,UX Academy Foundations,5.0,5.0,designlab
282373,True,2021,,UX Academy Foundations,5.0,,designlab
282370,False,2021,,UX Academy Foundations,5.0,5.0,designlab
282347,False,2021,UI/UX Designer,UX Academy Foundations,5.0,5.0,designlab
282346,True,2021,,UX Academy Foundations,4.3,3.0,designlab
282340,False,2021,,UX Academy Foundations,5.0,,designlab
282317,True,2021,,UX Academy Foundations,5.0,,designlab
282309,True,2021,UX Designer,UX Academy Foundations,5.0,5.0,designlab
282306,True,2021,UX Researcher,UX Academy Foundations,5.0,5.0,designlab
282292,True,2021,,UX Academy Foundations,5.0,,designlab
282291,False,2021,,UX Academy Foundations,5.0,5.0,designlab
282290,False,2020,UX Designer,UX Academy,4.7,4.0,designlab
282288,False,2021,,UX Academy Foundations,4.3,4.0,designlab
282283,True,2021,,UX Academy Foundations,4.0,,designlab
282215,True,2020,,UX Academy Foundations,5.0,5.0,designlab
282153,True,2021,,UX Academy Foundations,5.0,,designlab
282085,True,2021,,UX Academy Foundations,5.0,,designlab
281990,True,2021,Student,UX Academy Foundations,5.0,,designlab
281986,False,2021,Programme Developer,UX Academy,4.3,4.0,designlab
281929,False,2021,,UX Academy Foundations,4.7,4.0,designlab
281870,False,2021,UX Designer,UX Academy,4.0,3.0,designlab
281806,True,2021,UX Designer,UX Academy,4.7,4.0,designlab
281677,False,2021,Designer,UX Academy Foundations,5.0,5.0,designlab
281592,False,2021,Product Designer,UX Academy,3.7,3.0,designlab
281359,True,2021,,UX Academy,4.3,4.0,designlab
281323,True,2021,UI/UX Designer,UX Academy,4.7,4.0,designlab
281251,False,2021,,UX Academy Foundations,4.7,4.0,designlab
281232,True,2021,,UX Academy Foundations,5.0,,designlab
281050,False,2021,,UX Academy Foundations,5.0,5.0,designlab
281049,True,2021,,UX Academy Foundations,4.0,,designlab
281044,False,2021,,UX Academy Foundations,4.5,,designlab
280808,True,2021,,UX Academy Foundations,4.0,,designlab
280673,False,2021,,UX Academy Foundations,5.0,5.0,designlab
280581,True,2021,Analyst,UX Academy Foundations,4.3,4.0,designlab
280575,True,2021,UX Designer,UX Academy,4.7,4.0,designlab
280533,False,2021,Product Designer,UX Academy,5.0,5.0,designlab
280505,True,2021,,UX Academy Foundations,4.5,,designlab
280398,True,2020,,UX Academy,4.3,5.0,designlab
280383,False,2021,Unemployed,UX Academy Foundations,4.7,5.0,designlab
280318,False,2021,,UX Academy Foundations,4.7,4.0,designlab
280237,False,2021,Senior Career Services Advisor,UX Academy Foundations,5.0,5.0,designlab
280113,False,2021,Student,UX Academy Foundations,3.7,4.0,designlab
280111,True,2021,,UX Academy Foundations,5.0,,designlab
280106,True,2021,Product Designer,,5.0,5.0,designlab
280092,False,2021,,UX Academy Foundations,5.0,5.0,designlab
280088,False,2021,,UX Academy Foundations,4.0,,designlab
280065,False,2021,Aspiring Designer,UX Academy Foundations,5.0,5.0,designlab
279960,False,2021,,UX Academy Foundations,5.0,5.0,designlab
279917,False,2021,Applications Consultant,UX Academy Foundations,4.0,,designlab
279909,False,2021,,UX Academy Foundations,4.0,2.0,designlab
279903,False,2021,Business Analyst,UX Academy Foundations,4.5,,designlab
279883,True,2021,,UX Academy Foundations,4.3,3.0,designlab
279875,False,2021,Software Engineer,UX Academy Foundations,5.0,5.0,designlab
279868,False,2021,,UX Academy Foundations,5.0,,designlab
279413,False,2021,,UX Academy Foundations,4.3,3.0,designlab
279356,False,2021,,UX Academy Foundations,4.5,,designlab
279326,False,2021,,UX Academy Foundations,4.3,3.0,designlab
279295,False,2021,Designer,UX Academy Foundations,5.0,,designlab
279231,True,2021,Instructional Designer,UX Academy,5.0,5.0,designlab
279228,False,2021,Student,UX Academy,5.0,5.0,designlab
279203,True,2021,Design student,UX Academy Foundations,3.7,3.0,designlab
279198,False,2020,Associate UX Designer,UX Academy,5.0,5.0,designlab
279159,False,2021,Art Director,UI Design,5.0,5.0,designlab
279140,True,2021,,UX Academy Foundations,4.0,4.0,designlab
279134,False,2021,,UX Academy Foundations,5.0,,designlab
279111,False,2021,Educator,UX Academy Foundations,4.5,,designlab
279102,False,2021,Marketing Manager,UX Academy Foundations,4.0,2.0,designlab
279094,True,2021,Communications Director,UX Academy Foundations,5.0,,designlab
279089,True,2021,Designer,UX Academy Foundations,5.0,5.0,designlab
279087,False,2020,,UX Academy Foundations,5.0,,designlab
279036,True,2021,,,5.0,5.0,designlab
278963,False,2021,,UX Academy Foundations,5.0,5.0,designlab
